event,train_step,train_loss,learning_rate,gradient_norm,step_time_seconds,tokens_per_second,tokens_seen,elapsed_hours,estimated_training_cost,validation_loss,hellaswag_accuracy,hellaswag_correct,hellaswag_total,sample_prompt,generated_continuation
train,16930,3.093731641769409,7.797028360126664e-05,0.28890058398246765,1.7310145850060508,302879.0193574061,8876195840,8.34573904309611,,,,,,,
train,16940,3.0457446575164795,7.78049042278926e-05,0.2648192346096039,1.7328804539865814,302552.89612959063,8881438720,8.350552977115827,,,,,,,
train,16950,2.9998791217803955,7.764026341411463e-05,0.2648177146911621,1.7290395600139163,303224.9880944194,8886681600,8.355365496961111,,,,,,,
train,16960,3.0176444053649902,7.747636164208752e-05,0.2872416377067566,1.7299222360015847,303070.27049481764,8891924480,8.360178405031943,,,,,,,
train,16970,3.0793979167938232,7.73131993918016e-05,0.2571218013763428,1.731529166980181,302789.00869707443,8897167360,8.364993018076389,,,,,,,
train,16980,3.075814723968506,7.715077714108172e-05,0.25051066279411316,1.7316020220168866,302776.2692199531,8902410240,8.369923376888611,,,,,,,
train,16990,3.0622329711914062,7.698909536558532e-05,0.27842962741851807,1.7328010899946094,302566.75334941706,8907653120,8.374739260972776,,,,,,,
train,17000,3.0858428478240967,7.68281545388015e-05,0.28051793575286865,1.7317076430190355,302757.80216917186,8912896000,8.379555605772216,,,,,,,
validation,17000,,,,,,,,,3.0442864894866943,,,,,
sample,17000,,,,,,,,,,,,,"Hello, I'm a language model,","Hello, I'm a language model, so I'm kind of stuck into a model for my own model. I've been, too, my first time, so I've really stuck it all in. So, when I get to working on that, it isn't really that hard. You just can't decide who"
train,17010,3.0901939868927,7.666795513204955e-05,0.25196683406829834,1.7310469420044683,302873.35789571365,8918138880,8.385278491553885,,,,,,,
train,17020,3.044420003890991,7.650849761447741e-05,0.25973930954933167,1.7322683600068558,302659.8026635579,8923381760,8.390082557228888,,,,,,,
train,17030,3.0807650089263916,7.634978245306031e-05,0.2918992042541504,1.7322018730046693,302671.4196368882,8928624640,8.394897809807501,,,,,,,
train,17040,3.027859687805176,7.619181011259951e-05,0.2818579375743866,1.7371028310153633,301817.4805998938,8933867520,8.3997130057125,,,,,,,
train,17050,3.062882900238037,7.6034581055721e-05,0.2639753818511963,1.731804151990218,302740.9302590478,8939110400,8.404525560535275,,,,,,,
train,17060,3.0184311866760254,7.587809574287406e-05,0.28951260447502136,1.7341501280025113,302331.3792352589,8944353280,8.40933880392361,,,,,,,
train,17070,3.1395182609558105,7.572235463232958e-05,0.28394219279289246,1.7336203419836238,302423.77024724166,8949596160,8.414154190660273,,,,,,,
train,17080,3.050098419189453,7.556735818017946e-05,0.2544397711753845,1.735791236977093,302045.5391358327,8954839040,8.41897110493528,,,,,,,
train,17090,3.029308319091797,7.541310684033457e-05,0.26270791888237,1.7328043820161838,302566.17852614785,8960081920,8.423788301113891,,,,,,,
train,17100,3.094259262084961,7.525960106452383e-05,0.3030957877635956,1.731920434976928,302720.60390983516,8965324800,8.428603793790002,,,,,,,
train,17110,3.027982234954834,7.51068413022927e-05,0.27056899666786194,1.7303842170222197,302989.3562611405,8970567680,8.433414315419723,,,,,,,
train,17120,3.085489273071289,7.495482800100191e-05,0.2813774347305298,1.7303955699899234,302987.368375575,8975810560,8.438222726964717,,,,,,,
train,17130,3.0445642471313477,7.480356160582621e-05,0.2829112112522125,1.7232323620119132,304246.839577619,8981053440,8.443029624222222,,,,,,,
train,17140,3.105659008026123,7.465304255975297e-05,0.2937163710594177,1.744834990997333,300479.9896294614,8986296320,8.44785928747,,,,,,,
train,17150,3.1064600944519043,7.450327130358097e-05,0.28734755516052246,1.7566073950147256,298466.23752577615,8991539200,8.45271581267389,,,,,,,
train,17160,3.0233421325683594,7.435424827591904e-05,0.27305102348327637,1.7392248010146432,301449.2431881931,8996782080,8.457562340546662,,,,,,,
train,17170,3.120365619659424,7.420597391318485e-05,0.27515557408332825,1.758434749004664,298156.0733469158,9002024960,8.462548167431668,,,,,,,
train,17180,3.041327953338623,7.40584486496035e-05,0.28827568888664246,1.7429345599957742,300807.62183135044,9007267840,8.467410720499723,,,,,,,
train,17190,3.055154323577881,7.39116729172064e-05,0.27743709087371826,1.7565192340116482,298481.217767595,9012510720,8.472264796047222,,,,,,,
train,17200,3.0423502922058105,7.376564714582996e-05,0.27829912304878235,1.7423362949921284,300910.909970092,9017753600,8.477109086354442,,,,,,,
train,17210,3.0893607139587402,7.362037176311423e-05,0.24578745663166046,1.7541745810012799,298880.17172198294,9022996480,8.481954806236107,,,,,,,
train,17220,3.0750374794006348,7.347584719450175e-05,0.2582269608974457,1.7411412360088434,301117.4447868496,9028239360,8.486811961391941,,,,,,,
train,17230,3.039625406265259,7.33320738632364e-05,0.28901320695877075,1.7554972319921944,298654.9852915582,9033482240,8.491659179955557,,,,,,,
train,17240,3.0957987308502197,7.318905219036189e-05,0.2968951165676117,1.7403805750072934,301249.05295372126,9038725120,8.496502637241663,,,,,,,
train,17250,3.1007184982299805,7.304678259472072e-05,0.2561817467212677,1.7578270170197356,298259.1545833054,9043968000,8.501349942519447,,,,,,,
validation,17250,,,,,,,,,3.043705701828003,,,,,
train,17260,3.0616133213043213,7.29052654929529e-05,0.2687418758869171,1.735836534993723,302037.65702044975,9049210880,8.506430338677497,,,,,,,
train,17270,2.9932916164398193,7.276450129949494e-05,0.2592315673828125,1.7415306309994776,301050.1168728265,9054453760,8.511271674228054,,,,,,,
train,17280,3.0667810440063477,7.26244904265781e-05,0.2805686891078949,1.7346013579808641,302252.73235706985,9059696640,8.516108217274168,,,,,,,
train,17290,3.052403450012207,7.248523328422777e-05,0.26039889454841614,1.736791201023152,301871.6352841605,9064939520,8.52094655106972,,,,,,,
train,17300,3.0299808979034424,7.234673028026187e-05,0.27170616388320923,1.736785027984297,301872.70822370326,9070182400,8.525783723574996,,,,,,,
train,17310,3.0832133293151855,7.220898182029005e-05,0.27177751064300537,1.7351287880155724,302160.85608239856,9075425280,8.530624154044999,,,,,,,
train,17320,3.0150561332702637,7.207198830771194e-05,0.2739139199256897,1.7362007629999425,301974.29420206824,9080668160,8.535460008238612,,,,,,,
train,17330,3.029770612716675,7.193575014371645e-05,0.2875826954841614,1.7353579459886532,302120.9550524789,9085911040,8.540299931653054,,,,,,,
train,17340,3.024583578109741,7.180026772728051e-05,0.25553658604621887,1.7382283989863936,301622.04248056584,9091153920,8.545133726688057,,,,,,,
train,17350,3.0903866291046143,7.166554145516772e-05,0.2996808588504791,1.7332103360095061,302495.31121947133,9096396800,8.549972413249998,,,,,,,
train,17360,3.04777193069458,7.153157172192725e-05,0.27941009402275085,1.7456951210042462,300331.9386597087,9101639680,8.554936618505833,,,,,,,
train,17370,3.03706955909729,7.13983589198928e-05,0.27607211470603943,1.736607944010757,301903.4905421073,9106882560,8.5597745443625,,,,,,,
train,17380,3.1783103942871094,7.126590343918143e-05,0.30662184953689575,1.8104570879950188,289588.7472155554,9112125440,8.56464868087083,,,,,,,
train,17390,3.114053249359131,7.113420566769227e-05,0.27036112546920776,1.7832788180094212,294002.2584831881,9117368320,8.569550987222497,,,,,,,
train,17400,3.065882682800293,7.100326599110545e-05,0.2724996507167816,1.7827940840215888,294082.19642356137,9122611200,8.574502480193058,,,,,,,
train,17410,3.0119705200195312,7.087308479288116e-05,0.25633588433265686,1.7905293119838461,292811.7381217884,9127854080,8.579458391853057,,,,,,,
train,17420,3.095950126647949,7.07436624542582e-05,0.26719531416893005,1.7865490179974586,293464.1001833098,9133096960,8.584422104009718,,,,,,,
train,17430,3.0806117057800293,7.061499935425318e-05,0.2518008351325989,1.7820780430047307,294200.3589898943,9138339840,8.589371050555556,,,,,,,
train,17440,3.0244879722595215,7.048709586965904e-05,0.28530728816986084,1.7882165999908466,293190.4334199133,9143582720,8.594322633642223,,,,,,,
train,17450,3.021409034729004,7.035995237504445e-05,0.2661605477333069,1.7859860839962494,293556.5986196682,9148825600,8.599255418677776,,,,,,,
train,17460,3.076441764831543,7.023356924275221e-05,0.2617970407009125,1.7820146040176041,294210.8324016971,9154068480,8.60421127849805,,,,,,,
train,17470,3.0724003314971924,7.010794684289852e-05,0.264957994222641,1.777199008007301,295008.04222699977,9159311360,8.60916159046944,,,,,,,
train,17480,3.0070862770080566,6.99830855433716e-05,0.27703627943992615,1.7789712230151054,294714.15457266686,9164554240,8.614111646368329,,,,,,,
train,17490,3.105088472366333,6.985898570983097e-05,0.28854483366012573,1.7803623680083547,294483.8699250352,9169797120,8.619064082237495,,,,,,,
train,17500,3.0800507068634033,6.9735647705706e-05,0.2723228633403778,1.7591612830001395,298032.93482326966,9175040000,8.62403584649083,,,,,,,
validation,17500,,,,,,,,,3.0414466857910156,,,,,
train,17510,3.0757858753204346,6.961307189219513e-05,0.2672361433506012,1.735360505990684,302120.5093639572,9180282880,8.62996993329528,,,,,,,
train,17520,2.98752760887146,6.949125862826467e-05,0.28012707829475403,1.7437474519829266,300667.39274875994,9185525760,8.63479642418944,,,,,,,
train,17530,3.1612699031829834,6.937020827064777e-05,0.27915841341018677,1.7342637899855617,302311.5647270505,9190768640,8.639621799920828,,,,,,,
train,17540,3.079261302947998,6.924992117384341e-05,0.28073328733444214,1.7379592089855578,301668.7602846706,9196011520,8.644449775195277,,,,,,,
train,17550,3.0237364768981934,6.913039769011535e-05,0.2733886241912842,1.7343857510131784,302290.30634835764,9201254400,8.649418522709166,,,,,,,
train,17560,3.1201388835906982,6.901163816949105e-05,0.27142027020454407,1.735087477019988,302168.05028208974,9206497280,8.654245352806942,,,,,,,
train,17570,3.070897340774536,6.889364295976074e-05,0.27551573514938354,1.7412854229914956,301092.51078394894,9211740160,8.659072423054717,,,,,,,
train,17580,2.999799966812134,6.877641240647633e-05,0.28438258171081543,1.7335355700051878,302438.559134054,9216983040,8.663901452834446,,,,,,,
train,17590,3.0643773078918457,6.865994685295036e-05,0.2776571810245514,1.7440925579867326,300607.8992764031,9222225920,8.668727425231943,,,,,,,
train,17600,3.141692638397217,6.854424664025516e-05,0.29018375277519226,1.733333609008696,302473.7980473612,9227468800,8.673554476003613,,,,,,,
train,17610,3.0710113048553467,6.84293121072216e-05,0.2644909918308258,1.745170644018799,300422.1975638231,9232711680,8.678383189535557,,,,,,,
train,17620,2.991943120956421,6.831514359043835e-05,0.2442726194858551,1.7341240540263243,302335.92503529234,9237954560,8.683207097933053,,,,,,,
train,17630,3.1402199268341064,6.820174142425074e-05,0.2645101547241211,1.7414667010016274,301061.1685531793,9243197440,8.688040066844163,,,,,,,
train,17640,3.023345470428467,6.808910594075985e-05,0.2869458496570587,1.7375221729744226,301744.6385173226,9248440320,8.692867975610278,,,,,,,
train,17650,3.0466816425323486,6.797723746982145e-05,0.25322425365448,1.7401692050043494,301285.6442306078,9253683200,8.697704209188055,,,,,,,
train,17660,3.024951934814453,6.786613633904512e-05,0.2527827024459839,1.7351561530085746,302156.0907304745,9258926080,8.702527078569167,,,,,,,
train,17670,3.0732600688934326,6.775580287379337e-05,0.2984956204891205,1.7346814560005441,302238.7759933692,9264168960,8.707351983515554,,,,,,,
train,17680,3.0264153480529785,6.76462373971804e-05,0.2735516428947449,1.734809947985923,302216.39010583673,9269411840,8.712174850386388,,,,,,,
train,17690,2.965524911880493,6.753744023007147e-05,0.2756534814834595,1.7344746220041998,302274.81760106754,9274654720,8.716999555206947,,,,,,,
train,17700,3.140315294265747,6.742941169108172e-05,0.2657549977302551,1.7420846490131225,300954.3768708398,9279897600,8.721824389199165,,,,,,,
train,17710,3.0293519496917725,6.73221520965755e-05,0.26495033502578735,1.7326537309854757,302592.48609461193,9285140480,8.726646657994724,,,,,,,
train,17720,3.0282928943634033,6.721566176066519e-05,0.24604231119155884,1.7447064080042765,300502.134682774,9290383360,8.731472388707221,,,,,,,
train,17730,2.9614195823669434,6.710994099521026e-05,0.27806952595710754,1.7326499840128236,302593.1404713069,9295626240,8.736293217839718,,,,,,,
train,17740,3.109604835510254,6.700499010981671e-05,0.3580825924873352,1.7337752809980884,302396.744114486,9300869120,8.741231432384723,,,,,,,
train,17750,3.075619697570801,6.690080941183583e-05,0.34504014253616333,1.7338068980025128,302391.2297292291,9306112000,8.746042799933331,,,,,,,
validation,17750,,,,,,,,,3.0409812927246094,,,,,
train,17760,2.961418390274048,6.679739920636326e-05,0.26425307989120483,1.7128482490079477,306091.3308015807,9311354880,8.75111600464889,,,,,,,
train,17770,3.135000467300415,6.669475979623844e-05,0.28910836577415466,1.7404841069946997,301231.13327664335,9316597760,8.755931922651111,,,,,,,
train,17780,3.09584903717041,6.659289148204342e-05,0.26890829205513,1.7300939480192028,303040.1907366136,9321840640,8.76074371902083,,,,,,,
train,17790,3.048919439315796,6.649179456210209e-05,0.25427135825157166,1.7294551960076205,303152.1147297127,9327083520,8.765552773485,,,,,,,
train,17800,2.98669171333313,6.639146933247923e-05,0.2516798675060272,1.7294711860013194,303149.31190741446,9332326400,8.770356695535552,,,,,,,
train,17810,3.1338069438934326,6.629191608697987e-05,0.288054883480072,1.7301721300173085,303026.49713514635,9337569280,8.775174380811942,,,,,,,
train,17820,3.084275722503662,6.619313511714807e-05,0.28097328543663025,1.7314069129934069,302810.38851437025,9342812160,8.779990899864723,,,,,,,
train,17830,2.9634785652160645,6.609512671226642e-05,0.2662063539028168,1.7319805109873414,302710.1036495623,9348055040,8.784813329050829,,,,,,,
train,17840,3.065786838531494,6.599789115935487e-05,0.264248788356781,1.730651036981726,302942.6434310893,9353297920,8.789629908502773,,,,,,,
train,17850,3.062800407409668,6.59014287431702e-05,0.27553749084472656,1.731429626001045,302806.41622779047,9358540800,8.794457518445835,,,,,,,
train,17860,3.0864009857177734,6.580573974620506e-05,0.3309705853462219,1.730108208983438,303037.6928319741,9363783680,8.799273273243056,,,,,,,
train,17870,3.001112222671509,6.571082444868695e-05,0.2737554907798767,1.7315813710156363,302779.88015803485,9369026560,8.804092491183054,,,,,,,
train,17880,3.070784568786621,6.561668312857773e-05,0.29378074407577515,1.736074490007013,301996.2582353722,9374269440,8.808910710851665,,,,,,,
train,17890,3.057809352874756,6.552331606157256e-05,0.28207120299339294,1.7320037470199168,302706.04258338886,9379512320,8.8137298591775,,,,,,,
train,17900,3.035639524459839,6.543072352109925e-05,0.28506436944007874,1.7393814210081473,301422.0996428271,9384755200,8.818549403515272,,,,,,,
train,17910,3.130617618560791,6.533890577831729e-05,0.291227251291275,1.7325430939963553,302611.8090896404,9389998080,8.823368080541663,,,,,,,
train,17920,3.081869125366211,6.52478631021173e-05,0.2820678651332855,1.7423771760077216,300903.849763053,9395240960,8.828188087871668,,,,,,,
train,17930,3.042536497116089,6.515759575911995e-05,0.26284584403038025,1.7316199920023791,302773.1271419045,9400483840,8.833163376078891,,,,,,,
train,17940,2.9625120162963867,6.506810401367541e-05,0.23617081344127655,1.7404864370182622,301230.73001257685,9405726720,8.837988245400831,,,,,,,
train,17950,3.1044445037841797,6.497938812786252e-05,0.27384793758392334,1.7313416929973755,302821.7954436997,9410969600,8.842807169306665,,,,,,,
train,17960,3.059317111968994,6.489144836148791e-05,0.26829075813293457,1.7330203659948893,302528.4701135163,9416212480,8.847627299380273,,,,,,,
train,17970,3.0136735439300537,6.480428497208536e-05,0.2537389099597931,1.7323924800148234,302638.1181217745,9421455360,8.852445175176108,,,,,,,
train,17980,3.052208185195923,6.471789821491503e-05,0.2780669927597046,1.7337871529744007,302394.6734756669,9426698240,8.857265136997222,,,,,,,
train,17990,3.1375434398651123,6.463228834296272e-05,0.3110213577747345,1.7364017519867048,301939.3405933481,9431941120,8.86208999296833,,,,,,,
train,18000,3.074869155883789,6.454745560693901e-05,0.2608170211315155,1.7578012779995333,298263.5219133907,9437184000,8.866914729861666,,,,,,,
validation,18000,,,,,,,,,3.0391035079956055,,,,,
sample,18000,,,,,,,,,,,,,"Hello, I'm a language model,","Hello, I'm a language model, I want a machine to understand what to do. I wrote a program that I've never seen before. I'd recommend reading the book and watching.
I'm very grateful to have such a wonderful and very helpful program for me. This computer is the most powerful computer I've"
train,18010,2.9740703105926514,6.446340025527869e-05,0.25562480092048645,1.7433095260057598,300742.92154029553,9442426880,8.872680686798606,,,,,,,
train,18020,3.09324312210083,6.438012253413997e-05,0.26264819502830505,1.7336550370091572,302417.71794721275,9447669760,8.877502337026947,,,,,,,
train,18030,3.07954740524292,6.429762268740369e-05,0.2727658152580261,1.7423788610030897,300903.55876916845,9452912640,8.882329031176107,,,,,,,
train,18040,3.043196439743042,6.421590095667269e-05,0.27227020263671875,1.7344833410170395,302273.298106499,9458155520,8.88715199530916,,,,,,,
train,18050,3.067223310470581,6.413495758127112e-05,0.28495529294013977,1.7445230250013992,300533.7232505598,9463398400,8.891978709545276,,,,,,,
train,18060,3.0806167125701904,6.405479279824362e-05,0.26988399028778076,1.7321146009780932,302686.66963718465,9468641280,8.896799070975273,,,,,,,
train,18070,3.0543484687805176,6.397540684235485e-05,0.27006787061691284,1.743841427989537,300651.1897153677,9473884160,8.901621623055277,,,,,,,
train,18080,3.0076003074645996,6.389679994608841e-05,0.28168484568595886,1.733360760990763,302469.0599897536,9479127040,8.906440543611946,,,,,,,
train,18090,3.0317962169647217,6.381897233964666e-05,0.34858548641204834,1.744084122008644,300609.35328978446,9484369920,8.911262018553607,,,,,,,
train,18100,3.0612740516662598,6.374192425094958e-05,0.28214889764785767,1.7330694909906015,302519.8947448572,9489612800,8.916080918077496,,,,,,,
train,18110,3.022660255432129,6.366565590563451e-05,0.2608962953090668,1.7429742959793657,300800.7640786269,9494855680,8.92090407858555,,,,,,,
train,18120,2.9378364086151123,6.359016752705513e-05,0.256370484828949,1.731507173011778,302792.8547867666,9500098560,8.925822036327776,,,,,,,
train,18130,3.102921485900879,6.3515459336281e-05,0.2785132825374603,1.7442355109960772,300583.2622342357,9505341440,8.930643362055829,,,,,,,
train,18140,3.042623996734619,6.344153155209698e-05,0.2798294126987457,1.7329497540195007,302540.7971488712,9510584320,8.935462591773055,,,,,,,
train,18150,2.9777655601501465,6.336838439100243e-05,0.2632976770401001,1.738123718998395,301640.20792612183,9515827200,8.940284302499446,,,,,,,
train,18160,3.0909197330474854,6.329601806721053e-05,0.26485833525657654,1.7338151059811935,302389.798192061,9521070080,8.945103586409443,,,,,,,
train,18170,3.005122661590576,6.322443279264794e-05,0.2674301862716675,1.734478628000943,302274.1194593232,9526312960,8.949926978786946,,,,,,,
train,18180,2.991931915283203,6.315362877695388e-05,0.2710985839366913,1.7330360019986983,302525.7406051244,9531555840,8.954745127639997,,,,,,,
train,18190,2.9167470932006836,6.308360622747968e-05,0.27726125717163086,1.7325781270046718,302605.6902302024,9536798720,8.959567857001383,,,,,,,
train,18200,3.0055203437805176,6.30143653492881e-05,0.2644801139831543,1.7329929730040021,302533.2521061464,9542041600,8.964387534991385,,,,,,,
train,18210,3.076625108718872,6.294590634515279e-05,0.295200914144516,1.7358369300200138,302037.5882854129,9547284480,8.969210055081389,,,,,,,
train,18220,3.0043985843658447,6.287822941555763e-05,0.2609676718711853,1.7329324570018798,302543.81691659393,9552527360,8.974029265250275,,,,,,,
train,18230,3.213280200958252,6.281133475869618e-05,0.39308565855026245,1.7354834050056525,302099.1145681928,9557770240,8.978851706153607,,,,,,,
train,18240,3.0983688831329346,6.274522257047111e-05,0.28874582052230835,1.7446379739849363,300513.9219814591,9563013120,8.98367729345833,,,,,,,
train,18250,3.0601532459259033,6.267989304449361e-05,0.26877865195274353,1.7324776299938094,302623.243684753,9568256000,8.988497149426387,,,,,,,
validation,18250,,,,,,,,,3.038524866104126,,,,,
train,18260,3.0097146034240723,6.261534637208281e-05,0.26320743560791016,1.7384339119889773,301586.3855302682,9573498880,8.993577034754441,,,,,,,
train,18270,3.1038501262664795,6.255158274226523e-05,0.28765079379081726,1.7320516020117793,302697.67909399414,9578741760,8.99839573675583,,,,,,,
train,18280,3.064683198928833,6.248860234177427e-05,0.2612210214138031,1.7305651229980867,302957.6830322956,9583984640,9.003218311758886,,,,,,,
train,18290,3.055255174636841,6.242640535504958e-05,0.2665672302246094,1.7321241990139242,302684.99239169474,9589227520,9.008037482971105,,,,,,,
train,18300,3.0764594078063965,6.23649919642366e-05,0.2780207097530365,1.731847791990731,302733.3016357861,9594470400,9.012858602925553,,,,,,,
train,18310,3.059000015258789,6.230436234918594e-05,0.3349708020687103,2.1971004649822135,238627.23091465203,9599713280,9.017806210063055,,,,,,,
train,18320,3.0653417110443115,6.224451668745292e-05,0.2887400686740875,1.7293816849996801,303165.00084832165,9604956160,9.022625141515277,,,,,,,
train,18330,3.102010726928711,6.218545515429705e-05,0.2996559143066406,1.7339914710028097,302359.04199505167,9610199040,9.027442140260279,,,,,,,
train,18340,3.098968505859375,6.212717792268156e-05,0.26385244727134705,1.7317867530218791,302743.97184592404,9615441920,9.032264607209719,,,,,,,
train,18350,3.057149887084961,6.206968516327271e-05,0.28721073269844055,1.7420984609925654,300951.9907969412,9620684800,9.037087783418052,,,,,,,
train,18360,3.0141680240631104,6.201297704443947e-05,0.28956130146980286,1.733322042011423,302475.8165491239,9625927680,9.041905786544998,,,,,,,
train,18370,3.042128086090088,6.1957053732253e-05,0.2915567457675934,1.740421010996215,301242.0538981531,9631170560,9.046724507897775,,,,,,,
train,18380,3.1426117420196533,6.19019153904861e-05,0.30086541175842285,1.7313085890200455,302827.58563379926,9636413440,9.051542965377779,,,,,,,
train,18390,3.0550243854522705,6.184756218061275e-05,0.2691723108291626,1.7431067609868478,300777.90513713454,9641656320,9.056365591248056,,,,,,,
train,18400,3.006067991256714,6.179399426180771e-05,0.2541750371456146,1.7325270769943018,302614.60669900075,9646899200,9.061184244086391,,,,,,,
train,18410,3.0609920024871826,6.174121179094592e-05,0.28344210982322693,1.7398623379995115,301338.78327570716,9652142080,9.066004755228052,,,,,,,
train,18420,3.0080959796905518,6.16892149226022e-05,0.2866811156272888,1.7316381919954438,302769.94491316896,9657384960,9.070822613308613,,,,,,,
train,18430,3.0349795818328857,6.163800380905062e-05,0.25660115480422974,1.7404347370029427,301239.67814089515,9662627840,9.075640991612778,,,,,,,
train,18440,3.1324007511138916,6.158757860026424e-05,0.2929724454879761,1.7321470149909146,302681.00540112064,9667870720,9.080458790108331,,,,,,,
train,18450,3.06640887260437,6.153793944391451e-05,0.27840664982795715,1.7403935180045664,301246.8126180555,9673113600,9.085279819607223,,,,,,,
train,18460,3.103283405303955,6.148908648537093e-05,0.2619509994983673,1.731942867016187,302716.6830873873,9678356480,9.090099282776388,,,,,,,
train,18470,2.9264421463012695,6.144101986770062e-05,0.2507152557373047,1.7329634420166258,302538.40749802155,9683599360,9.094920079295836,,,,,,,
train,18480,3.1681251525878906,6.139373973166787e-05,0.32310155034065247,1.731243190006353,302839.02517362457,9688842240,9.099732480398055,,,,,,,
train,18490,3.082512378692627,6.13472462157337e-05,0.2828826606273651,1.7315576679829974,302784.02486630215,9694085120,9.104541046232779,,,,,,,
train,18500,3.0629806518554688,6.130153945605552e-05,0.26964807510375977,2.3088994190038648,227072.68912830992,9699328000,9.109513193224444,,,,,,,
validation,18500,,,,,,,,,3.038666009902954,,,,,
train,18510,2.9959380626678467,6.125661958648674e-05,0.26059678196907043,1.7319680890068412,302712.27473979694,9704570880,9.115219635118054,,,,,,,
train,18520,3.084479808807373,6.121248673857633e-05,0.3072074055671692,1.730394954996882,302987.4760591548,9709813760,9.120027208929718,,,,,,,
train,18530,3.0172581672668457,6.116914104156837e-05,0.3081655204296112,1.7321087199961767,302687.6973410522,9715056640,9.124834773947498,,,,,,,
train,18540,3.023422956466675,6.112658262240183e-05,0.27708786725997925,1.738117885979591,301641.22021246847,9720299520,9.129661387247777,,,,,,,
train,18550,3.0855112075805664,6.108481160571014e-05,0.27937161922454834,1.732506316009676,302618.2329929652,9725542400,9.134477180700276,,,,,,,
train,18560,3.060823678970337,6.104382811382074e-05,0.26970425248146057,1.729758090019459,303099.03045118984,9730785280,9.139307348393608,,,,,,,
train,18570,3.0077803134918213,6.100363226675475e-05,0.25112393498420715,1.7598568680114113,297915.1370374971,9736028160,9.14423146982944,,,,,,,
train,18580,2.9530842304229736,6.096422418222675e-05,0.25873708724975586,1.7589503469935153,298068.67538707895,9741271040,9.149097987471388,,,,,,,
train,18590,3.07778000831604,6.0925603975644316e-05,0.270791232585907,1.8899805959954392,277403.90621516475,9746513920,9.154055421700274,,,,,,,
train,18600,3.0491414070129395,6.0887771760107645e-05,0.2678622901439667,1.7465996480023023,300176.40310397506,9751756800,9.15892110654722,,,,,,,
train,18610,3.006021499633789,6.085072764640933e-05,0.26255056262016296,1.7526014460017905,299148.4465541542,9756999680,9.16379262388333,,,,,,,
train,18620,3.208890199661255,6.0814471743033963e-05,0.3588930666446686,1.7585679679759778,298133.4867616341,9762242560,9.168670208511669,,,,,,,
train,18630,3.0284693241119385,6.0779004156157876e-05,0.2790626585483551,1.7629187109996565,297397.7170522539,9767485440,9.173555500984998,,,,,,,
train,18640,3.039452314376831,6.0744324989648765e-05,0.26084524393081665,1.755858396005351,298593.5546925517,9772728320,9.178438795655829,,,,,,,
train,18650,2.9043996334075928,6.071043434506544e-05,0.2592097222805023,1.834939399996074,285724.9672665603,9777971200,9.183342468456662,,,,,,,
train,18660,3.0587716102600098,6.06773323216575e-05,0.25937217473983765,1.762013745988952,297550.45963375096,9783214080,9.188213523707219,,,,,,,
train,18670,3.024073839187622,6.0645019016365e-05,0.25190839171409607,1.7608115010079928,297753.6208162353,9788456960,9.193149349239999,,,,,,,
train,18680,2.948827028274536,6.0613494523818316e-05,0.27376919984817505,1.7550475370080676,298731.50951442856,9793699840,9.198024926767498,,,,,,,
train,18690,2.957566261291504,6.058275893633768e-05,0.30287978053092957,1.7595771749911364,297962.4920416696,9798942720,9.202929464206107,,,,,,,
train,18700,3.0226175785064697,6.055281234393303e-05,0.27492278814315796,1.757565453008283,298303.54204027995,9804185600,9.207905374255828,,,,,,,
train,18710,3.0734617710113525,6.052365483430368e-05,0.27973103523254395,1.7564848059846554,298487.0681566147,9809428480,9.212806516719445,,,,,,,
train,18720,2.9657795429229736,6.049528649283813e-05,0.2583533525466919,1.7550439090118743,298732.1270470007,9814671360,9.217675371086662,,,,,,,
train,18730,3.0636603832244873,6.046770740261378e-05,0.2631707787513733,1.7549031550006475,298756.0871983312,9819914240,9.222575950015274,,,,,,,
train,18740,3.005875587463379,6.0440917644396706e-05,0.2745533883571625,1.7567467949993443,298442.5538685532,9825157120,9.227455062426944,,,,,,,
train,18750,2.9582605361938477,6.041491729664132e-05,0.26333335041999817,1.7384393999818712,301585.43346720474,9830400000,9.232211181866942,,,,,,,
validation,18750,,,,,,,,,3.03759503364563,,,,,
train,18760,3.098184585571289,6.038970643549035e-05,0.2983585596084595,1.7679518410004675,296551.0642548443,9835642880,9.237375796839721,,,,,,,
train,18770,3.0224201679229736,6.036528513477437e-05,0.2702150046825409,1.7522508300025947,299208.30455490417,9840885760,9.242333666234723,,,,,,,
train,18780,3.049384832382202,6.034165346601179e-05,0.2540533244609833,1.7575321379990783,298309.19655153126,9846128640,9.247218609995276,,,,,,,
train,18790,3.013106346130371,6.031881149840856e-05,0.26523035764694214,1.765883619984379,296898.38790431607,9851371520,9.252169561468051,,,,,,,
train,18800,3.2269930839538574,6.029675929885793e-05,0.31133902072906494,1.761282747000223,297673.9543341099,9856614400,9.257251369134998,,,,,,,
train,18810,3.1313400268554688,6.027549693194028e-05,0.36314770579338074,1.7617401110182982,297596.6754239125,9861857280,9.26217706049305,,,,,,,
train,18820,3.018423557281494,6.025502445992306e-05,0.2749941051006317,1.7148032819968648,305742.3586158955,9867100160,9.266959452618055,,,,,,,
train,18830,2.9831438064575195,6.0235341942760316e-05,0.2769615650177002,1.715867321996484,305552.7623137952,9872343040,9.271744119949169,,,,,,,
